tweet;gender
@susanadiaz @ppandaluz DEP ,tuve la gran suerte de poder conocerlo, y era una gran persona y gran sabio.;-1
@susanadiaz @ppandaluz D.E.P.;-1
@susanadiaz @CadizJunta Susana escucha a la calle y lo veras más claro;-1
@susanadiaz @CadizJunta Y para igualdad en lo laboral manda a los funcionarías a su casa para que sean más productivos y los demás diez horas y menos sueldos;-1
@susanadiaz @ppandaluz D.E.P.;-1
@susanadiaz @ppandaluz Y a su Hermandad de la Esperanza;-1
"@susanadiaz los ingenieros industriales reconocen que el ingeniero ""mundial"" es el ingeniero de organización industrial, ¿por qué se rechazo el Colegio Profesional?¿por qué no se acuerda de nuestra titulación en las OEP? Nuestros créditos valen igual.https://t.co/wYincPzbYK";-1
@susanadiaz Una gran persona y un gran orador. Respetuoso y gran persona.;-1
"@susanadiaz En el ideal andaluz cabia lo de los cursos de formación? Pq dicen por ahí q ""el tieso"" marido de cierta  señora también salió  beneficiado...";-1
@susanadiaz @ppandaluz A las cofradías y a su Virgen de la Esperanza.;-1
@susanadiaz Largarse ya y dejad paso a otros grupos con ideas nuevas que estais mas acabado que las grecas;-1
@susanadiaz Es una realidad incuestionable que nuestra Andalucia va como el culo gracias a vds los socialistas que teneis hasta la desgracia de no poder echarle la culpa a otros. ¿Igualdad? seguro que vd. , sus familiares y amiguetes guardan horas interminables en las urgencias de los hosp;-1
@susanadiaz @EducaAnd Mucho presumir del sistema de educación y teneis a niños de infantil sin calefacción con la que está cayendo estos dias. Menos demagogia y mas buscar soluciones.l;-1
@susanadiaz 11años y 134 días trabajando #monitorasenlucha #monitoresenlucha trabajamos para tu @EducaAnd #EnDiscontinuidad   #EnPrecariedad;-1
@susanadiaz Gracias a ti y a tu partido @psoedeandalucia y a tu red clientelares seguimos en la edad de piedra.;-1
@susanadiaz No, todo lo que tenemos, y nos estan quitando, no nos ha llovido del cielo, se lo han trabajado hombres y mujeres de forma altruista.En tu memoria Garcia Caparrós y en la de otros y otras tantas, hay que abrir esa mochila, rescatar sus luchas y volver a enarbolar esas banderas.;-1
@susanadiaz Y sus días a luchar por la emancipación de los trabajadores y los pueblos y ahora los que portamos esa mochila parecemos ignorarla o pretendemos tirarla en un afán de adanismo.;-1
@susanadiaz Las mochilas, ay las mochilas!!!! estas son esas mochilas, las de todo un pueblo que la lleva y ni sabe lo que tiene dentro y lo que tiene dentro esa mochila es años de luchas, muertos por el camino, represaliados, heroicos hombres y mujeres que entregaron sus vidas, su libertad.;-1
"@susanadiaz ""Un ideal andaluz"", PSOE Andalucia, de las carceles franquistas al banquillo en democracia.";-1
@susanadiaz Aquí también tenemos otra lucha Como se decidió en la última Asamblea,  hoy abandonamos el encierro,  no dejando la lucha sino cambiando el escenario.  #NoMasDespidosAeropuertoRota #RecuperemosSoberanía #NiUnPasoAtrás https://t.co/n2mqBhcwcI;-1
@susanadiaz Tan lejos, hoy, de aquello,pervive sin embargo tanto entonces aquí,que ahora me parece que no fue ayerun sueño.(Otoño y otras luces) 2001Ángel González;-1
"@susanadiaz Mientras mantengan limitadas las boticas para que ""los de siempre"" se sigan forrando a costa de la prohibición de ejercicio a ""los de nunca"", su banderita, su igualdad y su autonomía no son más que humo.";-1
@susanadiaz https://t.co/tMtSaf9Z5J;-1
@susanadiaz En el documental faltan los resultados del referéndum de 1980 que se perdió y la autonomía se creó mediante decretazo. https://t.co/vBaV0aw9sv;-1
@susanadiaz En documental falta la Asamblea de Córdoba de 1933 donde sólo tres provincias quisieron ser andaluzas y los resultados del referéndum 1980 https://t.co/GJt8uDx81P;-1
@susanadiaz La IGUALDAD DESDE LA DISCRIMINACIÓN;-1
@susanadiaz No cuela lo de la igualdad, se te agota el discurso.;-1
@susanadiaz https://t.co/3zTZ48toUPIgualdad dice !!;-1
"@susanadiaz Susana, ¿ qué le decimos a los padre,madres y niños/as  del cole del ""El Cuervo"" al que se le cayó el techo el otro día? Vergüenza te debería dar que las familias se vean obligadas a salir a la calle a  pedir una educación digna. https://t.co/TGbLD3MdPu";-1
@susanadiaz D.E.P,  siempre estará vivo en nuestros corazones y en la historia de nuestra tierra;-1
@susanadiaz mejora la sanidad y la educación, que te la has cargado.;-1
@susanadiaz Nuevos RECORTES en Andalucía de la mano de Susana Díaz!! Cientos de maestros de Primaria que han pasado un proceso de selección (oposición) y con experiencia, están en la calle porque han querido implantar el francés en los colegios de una forma nefasta! ¿Quién arregla esto?;-1
@susanadiaz Estas perdida,  primero pon ejemplo. Enchufados fuera,  sueldos que de ejemplo de la igualdad social,  y por supuesto prioridad a la sanidad,  dependencia,  enseñanza etc.  Así empezarás a ser una líder política con principios socialistas.;-1
@juliojdiaztw @Cs_Huelva_ Esto no puede ser... así no vamos bien, esto no es lo prometido https://t.co/HIX5BtSu5z;1
@MartaEscriva_Cs https://t.co/1Hqcmfg1gI;-1
@MartaEscriva_Cs https://t.co/vd8i4dDblX;-1
@angelesferriz Insta al gobierno que de la cara https://t.co/mQLC6YSAlg;-1
@joseafunes_ @Cs_Andalucia Ciudadanos imbatible, única alternativa política en andalucia. Grandes!!!!;1
@joseafunes_ @juanmarin_cs Cuando lleguen los exámenes finales, quien ha trabajado todo él año y durante cuatro años, aprueba en las urnas con nota. Todo el apoyo a nuestros parlamentarios por su buen hacer;1
@joseafunes_ @juanmarin_cs Mucho ánimo. Es justo q se valoren la humildad y el espíritu de servicio. A seguir así, no os conforméis;1
@joseafunes_ @juanmarin_cs https://t.co/HIX5BtSu5z;1
@joseafunes_ @juanmarin_cs En Andalucia valoramos el trabajo y dedicación  hacia el pueblo andaluz, como esta realizando el equipo de Cs de Andalucía.;1
@joseafunes_ @juanmarin_cs Un orgullo estar junto a personas que valoran la lealtad.;1
@joseafunes_ Los granadinos valoran la humildad, la coherencia y la utilidad del  trabajo de tod@s y el tuyo especialmente compañero.Esto es un aliciente mas para seguir trabajando sin descanso.;1
@joseafunes_ @granadahoy Muy bien lo de #ArquelogicoYA;1
@joseafunes_ @granadahoy Magnífico. Muy recomendable su lectura.;1
"@joseafunes_  ""El debate es sano si está precedido por el juego limpio"" https://t.co/hy46oyvdrR vía @granadahoy";1
@garciadlongoria Un abrazo! Lo he sentido mucho.;1
@garciadlongoria Cuanto cuesta un arbrito en 2b???;1
@juangilpodemos D.E.P.;1
@juangilpodemos Me sumo en nuestro círculo a tu pesar Juan Antonio Gil desde Fuengirola @podemosFuengi;1
@GC_Esperanza @hackbogado Si les es imposible votar, la única conclusión posible es que con un auto judicial se altera el resultado de unas elecciones.;-1
@GC_Esperanza @hackbogado Lo que sigo de terminar de ver es como se acreditan, reciben los medios para votar telemáticamente y votan sin estar presentes, todo durante una misma sesión del pleno.;-1
@GC_Esperanza @hackbogado Eso lo explicáis muy bien en el artículo pero no sé ha hecho nunca, creo. De ahí que el probable reproche sea forzar.;-1
@mariojimenez recuerda que el Gobierno de España se queda con el dinero de #Andalucía. Cada año que pasa sin un nuevo sistema de financiación significan 850 millones de euros que no llegan y que no financian la educación, la sanidad o la cultura. https://t.co/xF8lWuaqo9;1
@mariojimenez “que el gobierno del PP mire a #Andalucía, a las inversiones en nuestra comunidad autónoma y al puerto de Algeciras, frente a las inversiones millonarias que se están haciendo en otros territorios en materia de ferrocarril. https://t.co/5xwYwP9pQU;1
@mariojimenez analiza las encuestas electorales positivamente y con prudencia.El #PSOEdeAndalucía ganaría las elecciones de nuevo y aumentaría en escaños. https://t.co/Ha52xpP75F;1
@mariojimenez: El Partido Popular de Andalucia se encuentra en retroceso. Se ha alienado con el Gobierno de Mariano Rajoy en su estrategia de acoso, maltrato y discriminación a Andalucia. Frente a ello un #PSOEdeAndalucía referente de la ciudadanía Andaluza. https://t.co/HLZHnNVOh1;1
@mariojimenez: El Partido Popular de Andalucia  se encuentra en retroceso. Se ha alienado con el Gobierno de España en su estrategia de acoso, maltrato y discriminación a Andalucia. Frente a ello un #PSOEdeAndalucía referente de la ciudadanía Andaluza. https://t.co/yStpnWXBhH;1
@LizarragaC_ Vaya. DEP. Mis condolencias a su familia y amistades;-1
"@LizarragaC_ habla sobre la verdadera #RentaBasica en ""La Morada"" de Madrid #HayDinero https://t.co/MLzj9rh4YM";-1
@LizarragaC_ Y la revolución entró en La Habana. Fue un 8 de enero de 1959 #Cubahttps://t.co/HUCdxQG7CqEn @liverdadesSaludS;-1
@caridadbono ¡ Vamos a por el ayuntamiento ! Almeria necesita, ser gobernada por el socialismo. igualdad, justicia y libertad.;-1
@caridadbono @saludand Ahora sólo falta la memoria económica.;-1
@MailloAntonio Susana, a ver si te pones las pilas de una puñetera vez https://t.co/rMpHycMaSH;1
@MailloAntonio @jaimeaja ¿Y por qué el Estado no asume la Educación en toda España? ¿Para qué las autonomías?;1
@MailloAntonio siempre e dicho a los políticos,cuidado con las criticas, pues el dia de mañana puedes ser y lo seras,creo que son pocos los que pueden tirar la primera piedra e aquí una prueba;1
@MailloAntonio El trio monárquico que se pelean en público, tienen en común: llevarse una gran tajada de las arcas públicas, mirar para otro lado ante la corrupción y pactar en privado los recortes y la precarización del trabajo. https://t.co/ZkRF4gaUfx;1
@MailloAntonio @iunida Imagina lo mismo pero en Asturias !!! .... Nosotros vamos YA POR LA C !!!  😡😡😡😡;1
@MailloAntonio Las mismas declaraciones de Vavalderas ayudó alPSA,se hizo rico,jubilado de oro,como buen comunista.y Garzon si enterarse porque no os votan.;1
@MailloAntonio Andalucía es el escaparate donde el PSOE debe mostrar su forma de gobernar. Y la verdad es que los andaluces deberían mirar más a la izquierda. Mejor les iría;1
@MailloAntonio Anda en Madrid también pasa eso.;1
@MailloAntonio Totalmente de acuerdo. Lo q no entiendo es por qué los ayudáis a gobernar Cataluña. Lamentable. Y te lo dice un votante de IU de toda la vida... q va a dejar de serlo si no dejáis a Podemos.;1
@MailloAntonio dice que la marca Marea andaluza registrada por @Podemos_AND no tiene nada que ver con IU. No será el nombre de la futura coalición;1
@MailloAntonio Hambre?;1
@MailloAntonio @ppandaluz D.E.P.;1
@MailloAntonio @iunida La derecha es igual en todos los países 😡;1
@MailloAntonio Hijo no tienes nada nuevo que decir siempre con el mismo cuento pero tú qué le vas a permitir a Rajoy no le vas a permitir a Rajoy con cuatro votos que tiene el pueblo español es el q con sus votos le permitirá o no a Rajoy🌹;1
@MailloAntonio @iunida Y la derecha vasca, no olvidarse d ella y de su corrupción, utiliza los mismo metodos mafiosos d PP, PSOE y CIU https://t.co/523SjIJh8u;1
@MailloAntonio @iunida y vasca no os olvidéis de pnv. De momento guardan su mierda bajo alfombra por interés;1
@MailloAntonio @iunida Algo esconden todas. Al menos, sus atractivos colores ondeando al albur de los vientos, atraen miradas, las distraen de amenazas a las que más les valdría prestar atención.;1
@MailloAntonio Efectivamente, lleva razón. Lo que se calla es que las “izquierdas” estáis encalladas en la prehistoria y en una política de gestos y no de hechos. Resumen, que los pobrecitos votantes lo tenemos claro, debemos elegir entre Guatemala y Guatepeor.;1
@MailloAntonio Banderas que siempre agitais vosotros con la derecha catalana y vasca....todo hay que decirlo;1
@MailloAntonio Qué mal todo, pero que no me muevan del sofá.;1
@MailloAntonio Que la tierra le sea leve.;1
@MailloAntonio @ppandaluz Te honra este tuit, DEP;1
@MailloAntonio Que descanse en paz este gran hombre de las letras;1
@MailloAntonio @salvadorsanvil1 https://t.co/a1GpKm7KWP;1
@MailloAntonio Por supuesto, no esperaba menos!;1
@MailloAntonio Por cosas como esas, seremos siempre el culo de Europa, donde caga todo dios, la pasta se la llevan los mismos, y los idiotas que los apollan, nos hacen a los demás víctimas de sus fechorías.;1
@MailloAntonio @iuroquetas Esto no se limpia ni con zotal;1
@MailloAntonio @David57544129 Este señor es un sinvergüenza no teniis que dar la cara el ladron de guante blanco que devuelva todo lo quea robado como  pundemol otro geta;1
@MailloAntonio Asco del PESOE. DE DERECHAS;1
@MailloAntonio Como siempre es lo habitual en este partido corrupto han echo el modelo de quedarse con lo ajeno con algunas ayudas por si fuera poco;1
@MailloAntonio Y tu compañero de Pedrera x q no dimite después d lo que a dicho;1
@MailloAntonio Ahora a seguir votandoles;1
@MailloAntonio Y   que pide al alcalde de pedrera ?;1
"@MailloAntonio Otro ""Castor"",haciendo caso omiso de las advertencias y cuando se vea la cagada,indemnización mil millionaria a la empresa a costa de los curritos?";1
@MailloAntonio Solo no comparto una cosa de del Val. No se equivocan. Lo hacen plenamente conscientes de lo que consiguen. Provocación, enfrentamiento, bronca, están escupiendo a la cara y son conscientes de ello.;1
@MailloAntonio Y la señora Susana qué dice? Ay ay aquel incendio... Antonio no desista por favor...;1
@MailloAntonio Desgraciadamente tenemos lo q merecemos, por borregos y palmeros de este Gobierno;1
@MailloAntonio pide al #Gobierno central que paralice el proyecto de almacenamiento de #GasNatural en #Doñana https://t.co/I3x08lw9QV#SalvemosDoñanaIU #Pozoblanco #LosPedroches https://t.co/bgCngDn2v9;1
@MailloAntonio Y la Susi que tanto llora por su Andalucía que parece la Pantoja. Presume ante las cámaras de TV y luego su actuación demuestra lo contrario.;1
"@MailloAntonio @anmay57 Al Gobierno tres cojones le importa que los Ciudadanos estén en peligro""Mientras les llenen los bolsillos Gas Natural""Cuando Allan muertos/ EL PP y PSOE Cs todos aran lo mismo q con los Hilitos d Plastilina Culpables los Ciudadanos y ellos cómo Pilatos😎🏃Pies en Polvorosa 👎";1
@MailloAntonio @2imori Este asunto es mas serio de lo que muchos imaginan. Mira lo que desde hace dos años se ha venido denunciado por doctores en Geología conocedores del territorio afectado que alcanza hasta Cadiz.https://t.co/XU97FNOCNo;1
@MailloAntonio Zoido y serranoLos nuevos esteso y pajaresLo peor es que estos son reales;1
@MailloAntonio 😝;1
@MailloAntonio Tenemos a 28 ciudadanos africanos en #Tarifa y #Algeciras, Antonio. #Archidona hoy no está ¿continuará mañana la misma presión aquí en el #CampoDeGibraltar?;1
@MailloAntonio Ya lo han hecho muchas veces antes. Y en la pureza de Ebolajoy no cabe mancha.;1
"@MailloAntonio Lo contundente sería actuar como lo hicieron los habitantes de la zona de Riotinto allá por 1888.✊💪👥Pero ya sabemos cómo acabó, desgraciadamente, esa primera huelga ecologista de la historia: en la memoria andaluza aún está el refrán ""esto parece el año'los tiros"".🤔😭😭😤😔";1
@MailloAntonio  https://t.co/28eDl6f9ep;1
@MailloAntonio @Sentid2016Comun Y luego Cs,se sorprende q Podemos no le apoye para gobernar en Cataluña;1
